55.36744,0.20219,0.62582,0.92767,0.60195,0.45732,0.51958,0.27420,0.43255,0.91269,0.13385,0.66965,0.81201,0.71481,0.47734,0.96015,0.32950,0.36935,0.91273,0.69437,0.22763,0.11936,0.20377,0.54897,0.65943,0.69739,0.93192,0.98862,0.91759,0.65967,0.75967,0.26854,0.33534,0.76491,0.44961,0.29498,0.37536,0.34877,0.21258,0.36111,0.97852,0.54397,0.79340,0.70317,0.34403,0.52987,0.68169,0.21628,0.03494,0.59112,0.54928,0.80656,0.70181,0.99219,0.52017,0.40212,0.33050,0.68479,0.70734,0.58534,0.73442,0.50983,0.99395,0.69390,0.79300,0.85560,0.99485,0.70349,0.39608,0.96011,0.52057,0.36407,0.10584,0.96633,0.54679,0.33619,0.42575,0.11613,0.29278,0.95441,0.31451,0.71839,0.55042,0.71133,0.18542,0.13068,0.84452,0.21411,0.98957,0.38949,0.83500,0.59952,0.00338,0.54858,0.34146,0.07832,0.81892,0.26038,0.15676,0.83058,0.73194
56.86563,0.40055,0.25730,0.46951,0.41512,0.95713,0.40295,0.94952,0.94462,0.71125,0.17125,0.12554,1.00000,0.76646,0.86125,0.12320,0.94704,0.31465,0.33452,0.91155,0.46757,1.00000,0.15484,0.53024,0.75312,0.79478,0.13914,0.65226,0.02129,0.94658,0.63446,0.22449,0.66669,0.52558,0.51163,0.74218,0.78535,0.44080,0.56340,0.57438,0.58137,0.89082,0.26545,0.81492,0.98278,0.57314,0.11625,0.07436,0.60421,0.77944,0.35208,0.30414,0.86093,0.08861,0.49704,0.75622,0.51825,0.41917,0.78762,0.42925,0.73436,0.01644,0.17060,0.97706,0.16247,0.69077,0.93766,0.75620,1.00000,0.82182,0.74228,0.69006,0.50038,0.90868,0.25880,0.90245,0.27279,0.79825,0.47933,0.74170,0.72348,0.98155,0.68735,0.33051,0.28787,0.82095,0.76837,0.57626,0.18694,0.34743,1.00000,0.84612,0.48097,0.11813,0.31506,0.87452,0.42537,0.61539,0.21396,0.27934,0.53579
57.18027,0.38714,0.14339,0.40741,0.40911,0.95503,0.41035,0.99580,0.98612,0.74423,0.31528,0.12881,0.99866,0.72968,0.82191,0.11791,0.94414,0.31445,0.31578,0.89681,0.47597,1.00000,0.25395,0.50142,0.75601,0.78167,0.02959,0.66074,0.00000,0.95000,0.63100,0.23501,0.63265,0.56039,0.54447,0.74423,0.86694,0.43880,0.57024,0.56775,0.58082,0.92551,0.30240,0.84057,1.00000,0.65011,0.06557,0.00000,0.62849,0.77248,0.39834,0.28840,0.86784,0.07658,0.46118,0.75438,0.52128,0.47788,0.88793,0.38516,0.72427,0.01246,0.16429,0.92245,0.10526,0.66938,1.00000,0.75628,0.92846,0.83384,0.76101,0.65602,0.43332,0.93073,0.35355,0.94066,0.26505,0.86846,0.43167,0.68929,0.75157,1.00000,0.67988,0.27778,0.33572,0.80974,0.79058,0.59380,0.08504,0.33793,0.95818,0.98338,0.47815,0.21244,0.33843,0.89993,0.46225,0.64736,0.08649,0.32254,0.57482
58.01699,0.52271,0.20811,0.31610,0.64601,0.90653,0.31808,0.89137,0.99835,0.85149,0.27445,0.23695,1.00000,0.71981,0.84531,0.00000,0.80486,0.17616,0.18620,0.89718,0.38256,1.00000,0.15746,0.57689,0.64033,0.68363,0.29800,0.59000,0.09114,1.00000,0.65226,0.21313,0.65009,0.76432,0.60944,0.85807,0.95500,0.39090,0.51960,0.42205,0.57125,1.00000,0.37724,0.93756,0.96034,0.69535,0.00000,0.38229,0.66901,0.66304,0.37928,0.30540,0.79906,0.10395,0.31399,0.78459,0.57232,0.51491,1.00000,0.27078,0.64163,0.18597,0.08849,0.70104,0.14445,0.84501,0.96574,0.77180,0.83714,0.94219,0.61406,0.83237,0.46882,0.86018,0.35099,0.88646,0.25247,0.93720,0.33189,0.62997,0.70809,0.99467,0.74305,0.38016,0.45937,0.87841,0.84797,0.68242,0.10002,0.36588,0.95828,0.89634,0.41171,0.47655,0.48466,1.00000,0.39039,0.49062,0.12558,0.24349,0.53658
57.97538,0.53122,0.28932,0.31663,0.63428,0.91272,0.30675,0.85186,0.99924,0.84444,0.21995,0.24525,1.00000,0.71723,0.84725,0.00000,0.82719,0.19425,0.12498,0.88748,0.35676,0.99744,0.08332,0.56972,0.65675,0.69191,0.28513,0.60746,0.09320,0.94218,0.65207,0.21083,0.65113,0.81235,0.58172,0.91074,0.96181,0.39423,0.53312,0.46004,0.58012,0.92663,0.42333,1.00000,1.00000,0.69946,0.08918,0.44991,0.65358,0.69907,0.38876,0.33423,0.74753,0.05493,0.37152,0.71681,0.58977,0.48213,1.00000,0.28763,0.64192,0.19019,0.03117,0.70936,0.17409,0.79671,0.97545,0.76060,0.80597,0.92327,0.60499,0.90633,0.41800,0.88060,0.34844,0.85733,0.20910,0.91541,0.36994,0.64133,0.68044,0.99431,0.74864,0.38045,0.48562,0.94649,0.85148,0.71918,0.09770,0.38540,0.95116,0.75817,0.44882,0.47706,0.48207,0.86546,0.37503,0.44224,0.13005,0.34736,0.55152
59.58004,0.54644,0.36548,0.31502,0.65272,0.84260,0.29876,1.00000,0.98014,0.87415,0.32426,0.25541,0.97988,0.69295,0.70159,0.00000,0.73228,0.26435,0.28207,0.89463,0.36946,0.95988,0.09108,0.56679,0.70063,0.70485,0.27553,0.68011,0.23899,0.84955,0.60664,0.24732,0.62988,1.00000,0.58860,0.81733,0.92563,0.39309,0.60647,0.46426,0.90363,1.00000,0.32867,0.94335,0.93241,0.67719,0.30759,0.40547,0.77749,0.71605,0.42498,0.42010,0.71274,0.05422,0.44935,0.63257,0.50480,0.41190,0.91272,0.32615,0.59057,0.27712,0.00000,0.73684,0.19074,0.74191,0.76328,0.77790,0.74108,0.90211,0.69210,0.79860,0.49269,0.83579,0.44375,0.90810,0.21307,1.00000,0.39905,0.68560,0.71079,0.99481,0.82853,0.39271,0.51468,1.00000,0.89347,0.76586,0.10074,0.43535,0.83412,0.86700,0.42256,0.59334,0.57197,0.85878,0.41486,0.51149,0.01650,0.48147,0.62047
58.67596,0.53546,0.37128,0.31930,0.62741,0.86926,0.29701,1.00000,0.97792,0.88271,0.24319,0.26184,0.98786,0.63824,0.70139,0.15691,0.72345,0.21648,0.31986,0.88187,0.33628,0.90546,0.06820,0.55550,0.62299,0.67659,0.36634,0.68057,0.23918,0.85917,0.59545,0.25216,0.63874,0.92777,0.53875,0.75941,0.92861,0.40221,0.60080,0.36140,0.91496,1.00000,0.32797,0.89242,0.94386,0.67126,0.30900,0.32969,0.81372,0.68971,0.42080,0.42321,0.73920,0.12619,0.44601,0.58312,0.48843,0.39578,0.78113,0.31956,0.56932,0.24524,0.01937,0.75857,0.17522,0.76861,0.75466,0.78026,0.71461,0.91427,0.70070,0.83854,0.44810,0.80005,0.43965,0.97633,0.19886,1.00000,0.43546,0.66617,0.71144,0.99390,0.91071,0.35928,0.54077,1.00000,0.94594,0.76770,0.09671,0.47453,0.75814,0.71668,0.37997,0.59922,0.51853,0.73104,0.41949,0.50737,0.00748,0.47739,0.61259
57.75214,0.53225,0.33875,0.31913,0.59401,0.83525,0.29589,1.00000,0.97812,0.88153,0.14557,0.26585,0.97233,0.61700,0.69841,0.20330,0.74093,0.18074,0.31022,0.87514,0.31346,0.85915,0.02535,0.54588,0.51873,0.69252,0.39020,0.67814,0.23657,0.83414,0.60655,0.25256,0.64424,0.93441,0.57427,0.77687,0.92705,0.44311,0.59595,0.42498,0.89954,1.00000,0.29987,0.92422,0.98510,0.68770,0.30201,0.24658,0.85667,0.68614,0.41879,0.42384,0.65051,0.12936,0.35990,0.59752,0.46421,0.42791,0.81773,0.26428,0.54433,0.22879,0.00000,0.77358,0.16958,0.77327,0.75108,0.77960,0.70816,0.89727,0.70067,0.93953,0.40256,0.78228,0.42770,0.95949,0.18950,0.97650,0.40577,0.68290,0.69238,0.99407,0.88762,0.31732,0.52636,0.92692,0.96259,0.78501,0.10052,0.47129,0.80677,0.58056,0.39060,0.60936,0.52019,0.60634,0.40901,0.48289,0.01314,0.53677,0.53945
57.27802,0.14703,0.80322,0.42200,0.58067,1.00000,0.18638,0.49285,0.00323,0.86292,0.99654,0.69017,0.14520,0.11293,0.78463,0.17308,0.74200,0.84773,0.23374,0.48560,0.09014,0.24618,0.36971,0.06421,0.83633,0.18616,1.00000,0.61108,0.22295,0.83339,0.58337,0.92489,0.90811,0.71882,0.21439,0.32658,0.76409,0.17763,0.53396,0.91967,0.96425,0.77191,0.59127,0.08681,0.79519,0.52532,0.63557,0.73742,0.57646,0.75379,0.15907,0.54533,0.72927,0.60791,0.57200,0.34163,0.00000,0.19498,0.48266,0.52421,0.80883,0.18250,1.00000,0.69930,0.38424,0.85869,0.95288,0.95113,0.56624,0.81151,0.71662,0.56385,0.79048,0.96742,0.70249,0.92384,0.44334,0.61786,0.96628,0.38415,0.28618,0.64078,0.81213,0.58456,0.39785,0.00000,0.88626,0.43792,0.63972,0.52447,0.90849,0.08929,0.42272,0.87579,0.91988,0.79631,0.35504,0.59487,0.72434,0.91583,0.33732
56.77175,0.19803,0.77507,0.41011,0.56935,0.97518,0.18383,0.49883,0.00000,0.84855,1.00000,0.67836,0.10203,0.07654,0.77535,0.10922,0.70883,0.83230,0.22700,0.52969,0.06407,0.23783,0.33520,0.16056,0.71708,0.09061,1.00000,0.61014,0.23095,0.83285,0.58431,0.90297,0.88707,0.74905,0.28975,0.33248,0.79353,0.17246,0.55244,0.91362,0.94765,0.73914,0.70381,0.07678,0.84604,0.54901,0.63164,0.72277,0.56314,0.78758,0.14128,0.54310,0.68640,0.61040,0.48611,0.39382,0.00000,0.15079,0.50244,0.56472,0.79199,0.16009,1.00000,0.69719,0.40980,0.84453,0.99943,0.92041,0.56468,0.82026,0.71577,0.48508,0.83153,0.93823,0.63739,0.87984,0.39810,0.61822,0.98347,0.39821,0.33592,0.58162,0.84630,0.65939,0.37045,0.00000,1.00000,0.32110,0.67230,0.54209,0.85108,0.08901,0.44512,0.84248,0.91568,0.90839,0.33164,0.54192,0.59895,0.88933,0.33296
