57.43902,0.56289,0.61268,0.64768,0.53829,0.26653,0.79041,0.60869,0.66044,0.19106,0.12109,0.69234,0.76405,0.62433,0.83306,0.65436,0.58726,0.75763,0.34289,0.48143,0.32792,0.56515,0.19234,0.59120,0.62021,0.53488,0.57778,0.47250,0.52533,0.72688,0.60849,0.28425,0.50294,0.77247,0.60651,0.71439,0.97602,0.53949,0.74404,0.63383,0.05451,0.58038,0.83776,0.38423,0.40611,0.89982,0.73768,0.84236,0.79221,0.46354,0.75608,0.23753,0.82283,0.91404,0.43952,0.48388,0.68963,0.62683,0.73190,0.55530,0.77388,0.30108,0.79015,0.69273,0.84791,0.57489,0.30878,0.85598,0.53330,0.72035,0.38316,0.44982,0.91039,0.27226,0.08221,0.56277,0.51985,0.75479,0.39469,0.65053,0.46927,0.40760,0.67493,0.52416,0.63028,0.84229,0.65580,0.65481,0.88356,0.44997,0.47498,0.31528,0.79178,0.58730,0.47030,0.36763,0.26405,0.34514,0.59002,0.54579,0.60468
58.04888,0.81965,0.59937,0.39069,0.42819,0.24941,0.81164,0.43897,0.28850,0.04445,0.18058,0.92591,0.73389,0.34257,0.89852,0.53033,0.39185,0.89230,0.40257,0.12677,0.65113,0.99574,0.18320,0.25027,0.98125,0.74821,0.58443,0.92159,0.88072,0.98978,0.44097,0.44791,0.45262,0.93016,0.86750,0.95130,1.00000,0.28685,0.92400,0.61303,0.16575,0.89265,0.79834,0.73105,0.65071,0.92103,0.71887,1.00000,0.86470,0.51980,0.69084,0.54332,0.50123,0.91471,0.84393,0.50117,0.49543,0.49614,0.64283,0.47120,0.83942,0.16169,0.63998,0.47675,0.69356,0.73207,0.32569,0.63839,0.77416,0.59219,0.31460,0.09882,0.99738,0.28062,0.25850,0.87527,0.49810,0.51498,0.13745,0.57523,0.23979,0.27553,0.36286,0.30355,0.80304,0.97538,0.77880,0.97016,0.69946,0.38334,0.28417,0.62759,0.78087,0.25512,0.12796,0.14410,0.04076,0.65964,0.87129,0.36959,0.71050
58.20075,0.53571,0.53544,0.69890,0.57325,0.13697,0.84705,0.68312,0.58495,0.20358,0.13101,0.61344,0.77879,0.63611,0.72014,0.67961,0.66424,0.75378,0.35867,0.44876,0.34983,0.54629,0.22149,0.71493,0.63241,0.50901,0.61483,0.59172,0.69163,0.75680,0.62205,0.28983,0.54095,0.78308,0.64816,0.94970,1.00000,0.59411,0.71837,0.75809,0.00000,0.70735,0.82828,0.40724,0.39888,0.89832,0.63325,0.83927,0.92163,0.18354,0.87434,0.17833,0.75593,0.94475,0.43304,0.39245,0.67175,0.62165,0.73835,0.52145,0.76302,0.27500,0.90959,0.66378,0.85396,0.53335,0.29973,0.74587,0.50635,0.72778,0.33347,0.47815,0.91755,0.40956,0.05001,0.56725,0.52644,0.72157,0.43617,0.67086,0.44275,0.45097,0.65678,0.50561,0.73193,0.82654,0.68365,0.51448,1.00000,0.32836,0.51375,0.30223,0.73212,0.69179,0.51033,0.43193,0.28857,0.32310,0.59361,0.66139,0.55481
59.46591,0.56931,0.48224,0.56841,0.52884,0.22917,0.84941,0.82125,0.79872,0.23384,0.33024,0.57921,0.75715,0.63033,0.82489,0.55105,0.75098,0.62355,0.29997,0.45218,0.34823,0.65352,0.10529,0.64154,0.59108,0.52078,0.64717,0.50878,0.63567,0.75533,0.60383,0.23098,0.55004,0.81222,0.66300,1.00000,1.00000,0.57685,0.79181,0.78756,0.06376,0.70646,0.77581,0.46346,0.42821,0.88568,0.73723,0.79594,0.75881,0.34784,0.84612,0.17760,0.83178,0.92917,0.43262,0.43102,0.71817,0.61515,0.74067,0.55203,0.79196,0.28824,0.89226,0.69614,0.86825,0.47930,0.31893,0.90568,0.53787,0.72998,0.34412,0.56166,0.87655,0.34369,0.09909,0.56818,0.52034,0.73835,0.52392,0.68333,0.43383,0.42623,0.69280,0.52609,0.71446,0.76042,0.65271,0.71545,1.00000,0.48905,0.58182,0.32177,0.76914,0.64742,0.53012,0.53264,0.29041,0.33908,0.55458,0.53132,0.64675
60.40268,0.53870,0.45215,0.48522,0.57512,0.24962,0.95876,0.84939,0.88693,0.19570,0.33755,0.53497,0.75480,0.64063,0.85899,0.55497,0.79426,0.49476,0.36174,0.46771,0.38007,0.68034,0.15518,0.83087,0.65217,0.52604,0.65101,0.48314,0.69267,0.77302,0.60304,0.19919,0.55485,0.84681,0.65687,1.00000,1.00000,0.64788,0.80267,0.84350,0.02148,0.70305,0.76533,0.50646,0.41645,0.89813,0.77462,0.76382,0.77926,0.37318,0.82854,0.17227,0.79572,0.92923,0.36407,0.43682,0.67383,0.61549,0.75910,0.46331,0.70889,0.32949,0.86536,0.70570,0.89409,0.38265,0.30401,0.90164,0.55968,0.73342,0.30510,0.53266,0.87637,0.37935,0.06075,0.60678,0.54163,0.72813,0.74141,0.70339,0.46996,0.45520,0.70918,0.48663,0.77715,0.69435,0.65907,0.73276,0.99631,0.55470,0.69011,0.35972,0.83612,0.65598,0.57718,0.58362,0.28312,0.35102,0.49817,0.48310,0.67725
60.11714,0.56311,0.40183,0.54657,0.62250,0.20367,0.91052,0.96580,0.83980,0.22468,0.39672,0.50859,0.69364,0.66117,0.82384,0.58681,0.82490,0.45029,0.35200,0.44279,0.37321,0.69624,0.19923,0.73948,0.66391,0.54916,0.61684,0.56109,0.71738,0.76929,0.60985,0.21626,0.56682,0.84968,0.69247,0.97689,1.00000,0.63135,0.80766,0.93189,0.01322,0.75684,0.51783,0.48590,0.42730,0.89710,0.75006,0.74317,0.66322,0.38422,0.71018,0.08021,0.82074,0.93260,0.31380,0.34399,0.61504,0.63801,0.76702,0.49542,0.71096,0.37350,0.87408,0.60914,0.91474,0.43940,0.26743,0.96944,0.57601,0.73809,0.27737,0.54511,0.88266,0.36741,0.14147,0.57321,0.60069,0.69916,0.82228,0.72953,0.43795,0.49323,0.74990,0.46075,0.73377,0.67866,0.71592,0.77494,0.96139,0.53351,0.68596,0.31781,0.77974,0.60838,0.64326,0.58285,0.25098,0.28065,0.57449,0.54422,0.65326
60.14669,0.51895,0.51710,0.63284,0.44972,0.21235,0.79820,0.89370,0.92368,0.15522,0.28418,0.71811,0.74292,0.62416,0.88893,0.64218,0.70294,0.59724,0.24489,0.45123,0.35348,0.68010,0.12032,0.62494,0.58791,0.50960,0.64991,0.64228,0.63337,0.74305,0.59214,0.23309,0.57802,0.73910,0.69308,1.00000,0.92225,0.59439,0.82497,0.85806,0.06070,0.71040,0.86211,0.50298,0.42047,0.90248,0.68839,0.80359,0.73890,0.42023,0.84815,0.15333,0.90771,0.93641,0.39698,0.46726,0.81875,0.61281,0.76172,0.50586,0.77300,0.34037,0.83810,0.63503,0.91718,0.41263,0.31358,0.84826,0.62283,0.73738,0.20358,0.52981,0.90168,0.39685,0.07696,0.68788,0.49311,0.74817,0.56162,0.68345,0.44455,0.50820,0.79757,0.50425,0.77309,0.69972,0.64529,0.70729,0.97133,0.51919,0.63988,0.40168,0.71838,0.48182,0.58299,0.55717,0.29804,0.31940,0.57837,0.53160,0.64754
60.14127,0.50184,0.49009,0.55395,0.50132,0.18795,0.89910,0.93136,0.88222,0.18756,0.31336,0.59127,0.72654,0.63447,0.85519,0.61114,0.72241,0.51376,0.28535,0.47009,0.35050,0.71123,0.16032,0.69838,0.61209,0.52625,0.64481,0.57983,0.66513,0.74717,0.59327,0.17907,0.56767,0.79381,0.65095,0.98235,0.96112,0.62797,0.84029,0.88284,0.03035,0.69677,0.63142,0.49007,0.43222,0.90572,0.74098,0.78304,0.69887,0.44954,0.78019,0.07667,0.83442,0.93096,0.34611,0.40560,0.69704,0.61870,0.79069,0.48571,0.73604,0.35022,0.86595,0.62611,0.90889,0.43307,0.27104,0.92413,0.62039,0.74504,0.26065,0.53638,0.90454,0.39211,0.10326,0.64501,0.54756,0.72060,0.74051,0.70737,0.44363,0.52636,0.83627,0.50422,0.71860,0.72219,0.71600,0.83124,0.94989,0.54975,0.68657,0.37941,0.76178,0.48366,0.57790,0.63554,0.27403,0.27558,0.55421,0.56165,0.65482
60.91431,0.66124,0.41896,0.50051,0.56335,0.25301,0.93074,0.84880,0.89758,0.21819,0.31902,0.49735,0.73605,0.62712,0.84898,0.68849,0.85086,0.48279,0.40379,0.46197,0.36842,0.67485,0.15001,0.67738,0.68082,0.56306,0.60708,0.47619,0.68022,0.75445,0.58909,0.24869,0.54475,0.83562,0.66490,1.00000,1.00000,0.70373,0.82203,0.81787,0.01782,0.74388,0.66563,0.48587,0.41605,0.91764,0.67697,0.72266,0.66800,0.37875,0.81394,0.14166,0.85291,0.95193,0.34013,0.46477,0.73121,0.63286,0.74928,0.50993,0.72572,0.34462,0.87964,0.57305,0.93861,0.44570,0.32556,0.89196,0.67678,0.73643,0.40679,0.63142,0.99983,0.35414,0.21715,0.56918,0.55140,0.75703,0.61388,0.71328,0.44324,0.46432,0.78725,0.50000,0.71705,0.81496,0.64499,0.77805,0.98387,0.64073,0.64530,0.25483,0.74861,0.59481,0.61605,0.67299,0.26186,0.32267,0.61563,0.51167,0.59344
60.99619,0.52284,0.74622,0.54913,0.59166,0.50916,0.95335,0.73616,0.84181,0.13852,0.31733,0.96006,0.67968,0.52723,0.88887,0.79135,0.42868,1.00000,0.48078,0.30861,0.46983,0.82489,0.13402,0.34673,0.80579,0.65608,0.56000,0.92397,0.58511,0.80892,0.53918,0.39390,0.43404,0.93389,0.69542,0.87366,0.99211,0.30645,0.79370,0.58231,0.09513,0.91351,0.84955,0.44433,0.51179,0.88065,0.73250,0.86878,0.89116,0.47705,0.93069,0.45847,1.00000,0.93282,0.63547,0.30784,0.76698,0.58785,0.69780,0.45073,0.74502,0.48969,0.72051,0.62881,0.77554,0.75600,0.34273,0.86294,0.85227,0.67441,0.29250,0.37612,0.79270,0.32554,0.29208,0.60832,0.56047,0.63116,0.52056,0.68086,0.43042,0.49980,0.51899,0.40292,0.62924,0.86007,0.64225,0.82060,0.81180,0.12916,0.39269,0.43386,0.90433,0.65213,0.21796,0.18795,0.16971,0.43777,0.71250,0.59934,0.54989
